Negocio|Nombre negocio|Gen|Nombre Gen|Uen|Nombre de la uen|Sublinea|Nomb Sublinea|Cat|Desc_Categoria|Subc|Desc_Subcategoria|Nom abreviado|Segmento|Desc_Segmento|Tipo unidad de medida|Unidad PUM|Descripción PUM                                                                                       
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05956|FRUTOS SECOS                  |5690|ESTACION GOURMET              |ES.GOURMET|0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9010|PAPAS FRITAS PASABOCAS        |PAS P FRIT|0010|PAPAS NATURALES               |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9010|PAPAS FRITAS PASABOCAS        |PAS P FRIT|0020|PAPAS SABORIZADAS             |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9020|PASABOCAS DE QUESO U HORNEADAS|PAS.DE QSO|0270|ROSQUILLAS                    |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9020|PASABOCAS DE QUESO U HORNEADAS|PAS.DE QSO|0280|BESITOS                       |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9020|PASABOCAS DE QUESO U HORNEADAS|PAS.DE QSO|0290|OTROS                         |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9030|PASABOCAS MAIZ                |PAS. MAIZ |0300|SALADOS REGULARES             |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9030|PASABOCAS MAIZ                |PAS. MAIZ |0310|SABORIZADOS                   |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9030|PASABOCAS MAIZ                |PAS. MAIZ |0315|TORTILLAS                     |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9040|PASABOCAS PLATANOS            |PLATANOS  |0030|SALADOS                       |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9040|PASABOCAS PLATANOS            |PLATANOS  |0040|DULCES                        |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9050|TOCINETAS/CHICHARRON PASABOCAS|TOCIN-CHIC|0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9060|CRISPETAS LISTAS PASABOCAS    |CRISP.LIST|0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9070|PASABOCAS SURTI. FAMILIA      |PAS.SUR FA|0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9080|TORTILLAS                     |TORTILLAS |0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9090|OTROS PASABOCAS               |OTROS PASA|0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05990|PASABOCAS                     |9095|PASABOCAS MIXTOS              |PASAB.MIXT|0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |05995|ADQUISICION                   |9510|ADQUISICION                   |ADQUISICIO|0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |09998|GENERICOS AL 50%              |9998|GENERICOS AL 50%              |GENR AL 50|0000|                              |   |   |                              
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |059|PASABOCAS                     |09999|CATEGORIAS GENERICAS          |9999|GENERICA SUBL 59              |PASABOC.  |0000|                              |EMP|U  |UNIDAD                        
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06356|JUGOS/REFRESCOS Y OTRAS BEBIDA|5610|JUGOS REFRIGERADOS            |JUGOS REFR|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06356|JUGOS/REFRESCOS Y OTRAS BEBIDA|5620|REFRESCOS REFRIGERADOS        |REFR.REFRI|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06356|JUGOS/REFRESCOS Y OTRAS BEBIDA|5625|BEBIDAS DE CEREAL             |BEB.CEREAL|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06365|BEBIDA CON CAFE               |6505|BEBIDAS CON CAFE              |BEB.CON CF|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06367|AGUA Y TE                     |6710|AGUA NORMAL                   |AG.NORMAL |0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06367|AGUA Y TE                     |6715|AGUA PREMIUM                  |AGU.PREMIU|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06367|AGUA Y TE                     |6720|AGUA FUNCIONAL                |AG.FUNCION|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06367|AGUA Y TE                     |6730|AGUA CON GAS                  |AG.C/GAS  |0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06367|AGUA Y TE                     |6735|AGUA SABORIZADA               |AGU.SABORI|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06367|AGUA Y TE                     |6740|TE LIQUIDO                    |TE LIQUID.|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06367|AGUA Y TE                     |6760|ESTACION GOURMET              |ES.GOURMET|0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06370|GASEOSAS                      |7010|GASEOSAS NORMALES             |GAS.NORMAL|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06370|GASEOSAS                      |7020|GASEOSAS DIETETICAS           |GAS.DIETE.|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06370|GASEOSAS                      |7030|GASEOSAS PUESTOS DE PAGO      |GAS PTO PG|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06370|GASEOSAS                      |7035|SODAS Y MEZCLADORES           |SOD.Y MEZC|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06372|MALTAS                        |7210|MALTAS                        |MALTAS    |0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06376|BEBIDAS HIDRATANTES           |7610|BEBIDAS HIDRATANTES           |BEB.HIDRAT|0010|LIQUIDOS                      |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06376|BEBIDAS HIDRATANTES           |7610|BEBIDAS HIDRATANTES           |BEB.HIDRAT|0020|POLVO                         |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06376|BEBIDAS HIDRATANTES           |7620|BEBIDAS ENERGETICAS           |BEB.ENERGE|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06377|BEBIDAS DE JUGO NO REFRIG     |7710|JUGOS NO REFRIGERADOS         |JUGOS NO R|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06377|BEBIDAS DE JUGO NO REFRIG     |7720|REFRESCOS NO REFRIGERADOS     |REF.NO REF|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06377|BEBIDAS DE JUGO NO REFRIG     |7725|REFRESCOS NO REFRIGERADO LIGTH|REF. LIGTH|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06377|BEBIDAS DE JUGO NO REFRIG     |7730|REFRESCO GOLOSINA NO REFRIGERA|REF.GOLOS.|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06377|BEBIDAS DE JUGO NO REFRIG     |7735|CONCENTRADO REFRESCOS         |CONCEN REF|0000|                              |PES|G  |GRAMO                         
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06377|BEBIDAS DE JUGO NO REFRIG     |7740|NECTARES                      |NECTARES  |0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06377|BEBIDAS DE JUGO NO REFRIG     |7745|CITRUS PUNCH                  |CITRUS PUN|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06381|BEBIDAS DE CEREALES           |8110|BEBIDAS CON SOYA              |BEBCONSOYA|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06381|BEBIDAS DE CEREALES           |8115|OTRAS BEBIDAS DE CEREAL       |BEB CEREAL|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06381|BEBIDAS DE CEREALES           |8120|FRUTOS                        |FRUTOS    |0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06381|BEBIDAS DE CEREALES           |8125|SEMILLAS                      |SEMILLAS  |0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06381|BEBIDAS DE CEREALES           |8130|CEREALES                      |CEREALES  |0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06385|ANCHETAS BEBIDAS              |8510|ANCHETAS BEBIDAS              |ANCH.BEBID|0000|                              |EMP|U  |UNIDAD                        
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|06390|ADQUISICION                   |9010|ADQUISICION                   |ADQUISICIO|0000|                              |   |   |                              
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|09998|GENERICOS AL 50%              |9998|GENERICOS AL 50%              |GENR AL 50|0000|                              |   |   |                              
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |063|BEBIDAS LIQUIDAS NO ALCOHOLICA|09999|CATEGORIAS GENERICAS          |9999|GENERICA SUBL 63              |BEBIDAS   |0000|                              |EMP|U  |UNIDAD                        
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09504|CERVEZAS                      |0410|CERVEZAS NACIONALES           |CERVEZ NAL|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09504|CERVEZAS                      |0421|CERVEZAS INTERNACIONALES      |CERV.INTER|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09504|CERVEZAS                      |0425|CERVEZAS ARTESANALES          |CERVE.ARTE|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09504|CERVEZAS                      |0430|REFAJO                        |REFAJO    |0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09504|CERVEZAS                      |0431|CERVEZAS SIN ALCOHOL          |CERV.S.ALC|0000|                              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0101|V.TINTO ALEMANIA              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0102|V.TINTO ARGENTINA             |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0103|V.TINTO AUSTRALIA             |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0104|V.TINTO BRASIL                |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0105|V.TINTO CHILE                 |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0106|V.TINTO COLOMBIA              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0107|V.TINTO CANADA                |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0108|V.TINTO EEUU                  |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0109|V.TINTO ESPANA                |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0110|V.TINTO FRANCIA               |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0111|V.TINTO HUNGRIA               |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0112|V.TINTO ITALIA                |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0113|V.TINTO PORTUGAL              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0114|V.TINTO SUDAFRICA             |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0115|V.TINTO URUGUAY               |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0811|VINO TINTOS MESA              |V TINTOS  |0116|V.TINTO NUEVA ZELANDA         |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0101|V.BLANCO ALEMAN               |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0102|V.BLANCO ARGENTINA            |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0103|V.BLANCO AUSTRALIA            |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0104|V.BLANCO BRASIL               |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0105|V.BLANCO CHILE                |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0106|V.BLANCO COLOMBIA             |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0107|V.BLANCO CANADA               |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0108|V.BLANCO EEUU                 |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0109|V.BLANCO ESPAÑA               |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0110|V.BLANCO FRANCIA              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0111|V.BLANCO HUNGRIA              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0112|V.BLANCO ITALIA               |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0113|V.BLANCO PORTUGAL             |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0114|V.BLANCO SUDAFRICA            |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0115|V.BLANCO URUGUAY              |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0821|VINO BLANCOS MESA             |V BLANCOS |0116|V.BLANCO NUEVA ZELANDIA       |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0832|VINO ROSADOS MESA             |V ROSADOS |0201|V.ROSADO ALEMANIA             |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0832|VINO ROSADOS MESA             |V ROSADOS |0202|V.ROSADO ARGENTINA            |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0832|VINO ROSADOS MESA             |V ROSADOS |0203|V.ROSADO AUSTRALIA            |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0832|VINO ROSADOS MESA             |V ROSADOS |0204|V.ROSADO BRASIL               |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0832|VINO ROSADOS MESA             |V ROSADOS |0205|V.RODADO CHILE                |VOL|ML |MILILITRO                     
20|ALIMENTOS                     |40|GRAN CONSUMO                  |080|LICORES/BEBIDAS Y PASABOCAS   |095|LICORES Y CIGARRILLOS         |09508|VINOS                         |0832|VINO ROSADOS MESA             |V ROSADOS |0206|V.ROSADO COLOMBIA             |VOL|ML |MILILITRO                     
